district_id,district_alt_id,division_id,division_type,address_1,address_2,address_3,address_4,is_abroad,cancelled,lat,lng,division_is_covid,election_type,total_registered_voters,total_registered_voters_men,total_registered_voters_women,election_numeric_id,total_votes,participated_ocr_traditional,participated_ocr_confidence_traditional,invalid_ballots_ocr_traditional,invalid_ballots_ocr_confidence_traditional,participated_cec,participated_men_cec,participated_women_cec,invalid_ballots_ocr_confidence_electronic,invalid_ballots_ocr_electronic,participated_ocr_confidence_electronic,participated_ocr_electronic,c_participated,c_invalid_ballots,protocols_traditional,protocols_electronic,CAND3,CAND4,CAND5,CAND6,CAND8,CAND9,CAND10,CAND12,CAND16,CAND17,CAND20,CAND21,CAND23,CAND25,CAND26,CAND27,CAND36,CAND41
01,Tbilisi - 01 მთაწმინდა,00.01.31,electronic,212-ე  საჯარო სკოლა,212-ე  საჯარო სკოლა,შინდისი  ი. მანსვეტაშვილის ქ. 2,,False,False,41.668928772151595, 44.772162437438965,,proportional,1437,672,765,57,1043,1058.0,1.0,0.0,0.8333333333333333,1035,501,534,1.0,15.0,1.0,1058.0,1035,15.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/af76b30a-fe22-4128-954d-e2689703d38d,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/af76b30a-fe22-4128-954d-e2689703d38d,0,111,62,2,31,80,8,0,3,2,3,0,1,131,0,1,16,592
01,Tbilisi - 01 მთაწმინდა,00.01.32,electronic,213-ე  საჯარო სკოლა,213-ე  საჯარო სკოლა,ტაბახმელა  გუმბათების წყაროს I შეს. 5,,False,False,41.64837649950138, 44.760655760765076,,proportional,1792,840,952,57,1232,1250.0,0.8333333333333333,48.0,1.0,1249,606,643,1.0,18.0,1.0,1250.0,1249,18.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/3cbc7d99-e910-4be4-9406-aea1ae7f89cb,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/3cbc7d99-e910-4be4-9406-aea1ae7f89cb,1,110,43,2,28,76,6,0,7,3,3,2,1,95,1,3,28,823
01,Tbilisi - 01 მთაწმინდა,00.01.33,electronic,კოჯრის ბაგა-ბაღი,კოჯრის ბაგა-ბაღი,კოჯორი  გ ტაბიძის ქ. 3,,False,False,41.66180, 44.70115,,proportional,1347,587,760,57,892,902.0,0.8333333333333333,4.0,0.8333333333333333,865,392,473,1.0,10.0,1.0,902.0,865,10.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/e215afed-8764-41a4-af90-3e2541fe7774,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/e215afed-8764-41a4-af90-3e2541fe7774,2,122,64,1,31,101,8,0,6,1,11,1,1,92,3,1,27,420
01,Tbilisi - 01 მთაწმინდა,00.01.34,electronic,214-ე საჯარო სკოლა (ბ კორპუსი),214-ე საჯარო სკოლა (ბ კორპუსი),კიკეთი  დიდების ქ. 6,,False,False,41.65587, 44.65424,,proportional,351,187,164,57,218,221.0,0.8333333333333333,3.0,1.0,217,121,96,1.0,3.0,1.0,221.0,217,3.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/7ff952b9-28ad-454a-bfc8-5e5247997efb,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/7ff952b9-28ad-454a-bfc8-5e5247997efb,0,27,17,0,10,22,3,0,2,1,0,4,1,22,0,0,10,99
02,Tbilisi - 02 ვაკე,00.02.01,electronic,თსუ II კორპუსი,თსუ II კორპუსი,ი.ჭავჭავაძის გამზ. №3,,False,False,41.709827422766125, 44.77721840143204,,proportional,1485,638,847,57,1115,,,9.0,0.8333333333333333,1101,476,625,1.0,9.0,1.0,1124.0,1101,9.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/bc288d09-2513-4f5f-b412-79a6c924f863,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/bc288d09-2513-4f5f-b412-79a6c924f863,1,166,81,1,18,198,13,1,5,2,1,1,0,126,0,1,66,434
02,Tbilisi - 02 ვაკე,00.02.02,electronic,თსუ II კორპუსი,თსუ II კორპუსი,ი. ჭავჭავაძის გამზ.№3,,False,False,41.70985378262409, 44.77707133439333,,proportional,1438,625,813,57,1048,0.0,0.8333333333333333,9.0,0.8333333333333333,1036,450,586,1.0,9.0,1.0,1057.0,1036,9.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d7bd75f1-d444-4990-8fe9-c427d27d9400,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/d7bd75f1-d444-4990-8fe9-c427d27d9400,0,130,76,4,15,200,9,1,1,3,2,1,4,137,0,0,54,411
02,Tbilisi - 02 ვაკე,00.02.03,electronic,N137-ე ბაგა-ბაღი,N137-ე ბაგა-ბაღი,ი.აბაშიძის ქ.№ 13,,False,False,41.70748665218296, 44.77188616991043,,proportional,1614,671,943,57,1147,1140.0,1.0,5.0,0.8333333333333333,1140,470,670,1.0,5.0,1.0,1140.0,1140,5.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/c359e7a1-f32a-427e-be70-27fd97404fd4,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/c359e7a1-f32a-427e-be70-27fd97404fd4,2,173,79,4,28,161,10,0,4,2,1,2,3,130,0,2,57,489
02,Tbilisi - 02 ვაკე,00.02.04,electronic,თსუ V კორპუსი,თსუ V კორპუსი,ი.ჭავჭავაძის გამზ. №36,,False,False,41.709077071720934, 44.769210977909786,,proportional,1574,661,913,57,1129,1139.0,0.8333333333333333,,,1138,478,660,1.0,10.0,1.0,1139.0,1138,10.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/69dcfe72-a4f5-4854-adcb-24d172134c01,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/69dcfe72-a4f5-4854-adcb-24d172134c01,1,179,60,1,19,226,7,2,3,0,0,0,2,139,0,0,59,431
02,Tbilisi - 02 ვაკე,00.02.05,electronic,თსუ მე-8 კორპუსი,თსუ მე-8 კორპუსი,ი.ჭავჭავაძის გამზ. № 13,,False,False,41.7093488632565, 44.771384596824646,,proportional,1682,715,967,57,1269,1.0,1.0,11.0,1.0,1259,530,729,1.0,12.0,1.0,1280.0,1259,12.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/0745c922-4cab-4366-821b-d49a0a9aa219,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/0745c922-4cab-4366-821b-d49a0a9aa219,1,165,71,2,20,230,4,1,2,1,3,2,0,156,0,3,69,539
02,Tbilisi - 02 ვაკე,00.02.06,electronic,N55-ე საჯარო სკოლა,N55-ე საჯარო სკოლა,ი.ჭავჭავაძის გამზ.№ 38,,False,False,41.70932083037139, 44.768270552158356,,proportional,1345,543,802,57,981,989.0,0.8333333333333333,8.0,1.0,989,393,596,1.0,9.0,1.0,989.0,989,9.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/9344b88f-a940-4107-a37d-2aa7203ebab7,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/9344b88f-a940-4107-a37d-2aa7203ebab7,0,159,59,0,14,197,1,0,0,0,3,2,0,116,0,3,45,382
02,Tbilisi - 02 ვაკე,00.02.07,electronic,№1 საბავშვო ბაღი,№1 საბავშვო ბაღი,ზ.ფალიაშვილის ქ №33ა,,False,False,41.707901066949525, 44.7687307167107,,proportional,1124,501,623,57,815,84.0,0.8333333333333333,5.0,1.0,820,358,462,1.0,5.0,1.0,820.0,820,5.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/a2281e14-a2fd-41ab-a8cd-9e5ce385ac6b,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/a2281e14-a2fd-41ab-a8cd-9e5ce385ac6b,1,129,59,1,7,182,3,0,3,0,3,1,1,82,0,0,36,307
02,Tbilisi - 02 ვაკე,00.02.08,electronic,N41-ე საჯარო სკოლა,N41-ე საჯარო სკოლა,ზ.ფალიაშვილის ქ. №34,,False,False,41.70787693776812, 44.77126911230318,,proportional,1675,714,961,57,1110,1120.0,0.8333333333333333,10.0,0.8333333333333333,1120,454,666,1.0,10.0,1.0,1120.0,1120,10.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/64efaac7-07ee-44f5-943b-b78c9e72e55e,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/64efaac7-07ee-44f5-943b-b78c9e72e55e,3,170,60,2,28,195,5,0,2,1,1,2,0,123,0,2,79,437
02,Tbilisi - 02 ვაკე,00.02.09,electronic,N55-ე საჯარო სკოლა,N55-ე საჯარო სკოლა,ი.ჭავჭავაძის გამზ. N38,,False,False,41.70933502603995, 44.76825173446275,,proportional,1346,589,757,57,919,927.0,0.8333333333333333,8.0,0.8333333333333333,927,386,541,1.0,8.0,1.0,927.0,927,8.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/cfd46bf3-fa8e-488b-b9b8-023946156034,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/cfd46bf3-fa8e-488b-b9b8-023946156034,0,106,47,2,24,146,6,3,2,2,1,0,1,145,0,2,58,374
02,Tbilisi - 02 ვაკე,00.02.10,electronic,N 54-ე საჯარო სკოლა,N 54-ე საჯარო სკოლა,ზ.ფალიაშვილის ქ. N59,,False,False,41.70969526861325, 44.75921273231506,,proportional,1367,551,816,57,1000,1008.0,0.8333333333333333,8.0,0.8333333333333333,996,387,609,1.0,9.0,1.0,1008.0,996,9.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/4abe6f02-1457-4f4f-bf1e-55813e1ca516,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/4abe6f02-1457-4f4f-bf1e-55813e1ca516,0,147,57,1,26,174,8,1,1,1,1,1,5,124,0,2,44,407
02,Tbilisi - 02 ვაკე,00.02.11,electronic,N54-ე საჯარო სკოლა,N54-ე საჯარო სკოლა,ზ.ფალიაშვილის ქ .№ 59,,False,False,41.70969545612283, 44.759216122090166,,proportional,1325,557,768,57,967,973.0,0.8333333333333333,6.0,1.0,973,408,565,1.0,6.0,1.0,973.0,973,6.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/96184d23-4550-4ac6-a879-fff8d268e840,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/96184d23-4550-4ac6-a879-fff8d268e840,0,162,76,3,21,160,7,0,2,3,3,1,0,105,4,7,52,361
02,Tbilisi - 02 ვაკე,00.02.12,electronic,N165-ე საჯარო სკოლა,N165-ე საჯარო სკოლა,ზ.ფალიაშვილის ქ.№ 57,,False,False,41.709510762512714, 44.76000184599798,,proportional,1390,588,802,57,1040,1051.0,1.0,11.0,0.8333333333333333,1032,436,596,1.0,14.0,1.0,1051.0,1032,14.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/5a6f77f9-2ca5-4ca5-94d1-4b2492d32103,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/5a6f77f9-2ca5-4ca5-94d1-4b2492d32103,2,155,40,2,13,186,7,0,3,1,1,2,4,150,2,2,46,424
02,Tbilisi - 02 ვაკე,00.02.13,electronic,№75-ე საბავშვო ბაღი,№75-ე საბავშვო ბაღი,ლ.ელიავას ქ. №14,,False,False,41.70821452282506, 44.75533023476601,,proportional,1577,680,897,57,1115,1125.0,0.8333333333333333,10.0,0.8333333333333333,1124,494,630,1.0,9.0,1.0,1124.0,1124,9.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/c0e88c0f-a70e-4222-bcbd-775dcddf3263,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/c0e88c0f-a70e-4222-bcbd-775dcddf3263,1,168,87,3,28,168,3,1,4,3,1,4,0,130,0,5,61,448
02,Tbilisi - 02 ვაკე,00.02.14,electronic,კომერციული ფართი,კომერციული ფართი,ნ.ყიფშიძის N3ბ (იჯარა),,False,False,41.713283728421864, 44.759923024767396,,proportional,1681,703,978,57,1211,1218.0,1.0,7.0,0.8333333333333333,1206,499,707,1.0,7.0,1.0,1218.0,1206,7.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/328a5f55-449c-4e5d-b672-aa12ae0a998f,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/328a5f55-449c-4e5d-b672-aa12ae0a998f,1,169,97,3,16,196,4,2,4,0,2,3,4,131,0,0,60,519
02,Tbilisi - 02 ვაკე,00.02.15,electronic,თსუ მე-8 კორპუსი,თსუ მე-8 კორპუსი,ი.ჭავჭავაძის გამზ. №13,,False,False,41.70936060991766, 44.771357453199336,,proportional,1801,788,1013,57,1271,1251.0,1.0,4.0,1.0,1251,537,714,1.0,0.0,1.0,1251.0,1251,0.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/f5d96f27-cd45-49c4-9d73-a2bdbc2318d2,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/f5d96f27-cd45-49c4-9d73-a2bdbc2318d2,0,192,98,5,26,171,9,1,2,1,2,1,2,175,1,4,67,514
02,Tbilisi - 02 ვაკე,00.02.16,electronic,ილიაუნის უნივერსიტეტი „ა” კორპ,ილიაუნის უნივერსიტეტი „ა” კორპ,ი.ჭავჭავაძის გამზ.№ 32,,False,False,41.70889918446497, 44.770834882000706,,proportional,1235,512,723,57,894,904.0,0.8333333333333333,,,904,364,540,1.0,9.0,1.0,903.0,904,9.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/b532a5cb-8da6-4723-90ee-5c903145ed92,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/b532a5cb-8da6-4723-90ee-5c903145ed92,2,130,76,4,14,158,6,0,2,0,0,2,0,83,0,0,48,369
02,Tbilisi - 02 ვაკე,00.02.17,electronic,№54-ე საჯარო სკოლა,№54-ე საჯარო სკოლა,ზ.ფალიაშვილის ქ № 59,,False,False,41.70968325458584, 44.75922614336014,,proportional,1251,512,739,57,918,927.0,0.8333333333333333,3.0,1.0,919,360,559,1.0,3.0,1.0,921.0,919,3.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/977f5005-61e2-432a-ab01-cdeab4c439c3,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/977f5005-61e2-432a-ab01-cdeab4c439c3,0,144,68,1,25,154,9,1,0,2,5,2,5,94,0,0,39,369
02,Tbilisi - 02 ვაკე,00.02.18,electronic,N165-ე საჯარო სკოლა,N165-ე საჯარო სკოლა,ზ.ფალიაშვილის ქ №57,,False,False,41.70951223518711, 44.75995549206549,,proportional,1578,664,914,57,1107,1111.0,1.0,4.0,1.0,1111,457,654,1.0,5.0,1.0,1111.0,1111,5.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/0d3b2aa0-9cbf-4b4a-b411-2d5cd7d4265e,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/0d3b2aa0-9cbf-4b4a-b411-2d5cd7d4265e,1,137,77,1,12,238,4,1,4,2,3,1,1,143,3,1,34,444
02,Tbilisi - 02 ვაკე,00.02.19,electronic,თსუ  V კორპუსი,თსუ  V კორპუსი,ი.ჭავჭავაძის გამზ. № 36,,False,False,41.70916624158573, 44.769243901570505,,proportional,1725,734,991,57,1006,1074.0,0.8333333333333333,8.0,1.0,1014,413,601,1.0,8.0,1.0,1014.0,1014,8.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/acb19c53-517a-4177-9cd6-0bd84fe24b2e,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/acb19c53-517a-4177-9cd6-0bd84fe24b2e,0,148,60,4,23,128,11,3,7,5,1,0,1,103,1,1,67,443
02,Tbilisi - 02 ვაკე,00.02.20,electronic,საბავშვო ბაღი „ჩიორა”,საბავშვო ბაღი „ჩიორა”,ა.მიშველაძის ქ. № 2,,False,False,41.710616603968624, 44.75344168220903,,proportional,1634,687,947,57,1219,1227.0,0.8333333333333333,8.0,1.0,1216,498,718,1.0,8.0,1.0,1227.0,1216,8.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/9c317ba5-f221-476a-b3d9-18ab6dc3ed3b,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/9c317ba5-f221-476a-b3d9-18ab6dc3ed3b,0,199,73,7,25,211,6,0,5,5,3,0,4,143,0,1,79,458
02,Tbilisi - 02 ვაკე,00.02.21,electronic,ილიაუნის T კორპუსი,ილიაუნის T კორპუსი,ჩოლოყაშვილის 3/5,,False,False,41.71208801764232, 44.748408794403076,,proportional,1557,674,883,57,1112,1101.0,0.8333333333333333,,,1124,488,636,1.0,13.0,1.0,1097.0,1124,13.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/b1032917-bb26-4f49-868b-abd0ae5be635,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/b1032917-bb26-4f49-868b-abd0ae5be635,1,156,74,2,18,210,6,1,1,1,0,1,2,124,2,1,76,436
02,Tbilisi - 02 ვაკე,00.02.22,electronic,ენციკლოპედიის ინსტიტუტი,ენციკლოპედიის ინსტიტუტი,გ. წერეთლის ქ .№1,,False,False,41.71245782702441, 44.74846138465575,,proportional,2390,1024,1366,57,1524,1539.0,0.8333333333333333,15.0,1.0,1538,637,901,1.0,17.0,1.0,1539.0,1538,17.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/8d6c1568-8d6c-4513-9de7-e53ac8c818bc,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/8d6c1568-8d6c-4513-9de7-e53ac8c818bc,2,199,107,3,31,253,22,0,3,0,0,3,4,173,1,3,86,634
02,Tbilisi - 02 ვაკე,00.02.23,electronic,აღმოსავლეთ მცოდნეობის ინსტ,აღმოსავლეთ მცოდნეობის ინსტ,გ.წერეთლის ქ.№ 3,,False,False,41.71289103735585, 44.74836224047548,,proportional,1210,499,711,57,886,892.0,1.0,6.0,1.0,890,349,541,1.0,6.0,1.0,888.0,890,6.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/0dc21112-43dd-42e3-a5fe-7dcf0a22f7aa,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/0dc21112-43dd-42e3-a5fe-7dcf0a22f7aa,1,112,52,2,18,153,5,0,4,1,2,1,1,111,2,0,37,384
02,Tbilisi - 02 ვაკე,00.02.24,electronic,ილიაუნის E კორპუსი,ილიაუნის E კორპუსი,ჩოლოყაშვილის 3/5,,False,False,41.71198906827848, 44.74942926627044,,proportional,1728,742,986,57,1165,1176.0,0.8333333333333333,11.0,1.0,1176,511,665,1.0,11.0,1.0,1176.0,1176,11.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/c579d695-a3dc-4b76-adf6-227b24d526aa,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/c579d695-a3dc-4b76-adf6-227b24d526aa,0,216,110,1,6,229,6,0,1,1,3,0,0,155,1,1,45,390
02,Tbilisi - 02 ვაკე,00.02.25,electronic,ბიბლიოთეკა,ბიბლიოთეკა,წყნეთის გზატკეცილი № 18/16,,False,False,41.70955910950494, 44.73100930452347,,proportional,1688,716,972,57,1192,1207.0,1.0,15.0,1.0,1207,505,702,1.0,15.0,1.0,1207.0,1207,15.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/1b179f0d-17f9-4704-8861-4b9059b8d8b9,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/1b179f0d-17f9-4704-8861-4b9059b8d8b9,1,192,73,3,24,204,14,0,5,2,9,0,1,120,0,4,61,479
02,Tbilisi - 02 ვაკე,00.02.26,electronic,№55-ე საჯარო სკოლა(ფილიალი),№55-ე საჯარო სკოლა(ფილიალი),ბაგები  ჯ.კორძაიას I ჩიხი  №4,,False,False,41.706424958295635, 44.73377631230057,,proportional,1748,758,990,57,1099,1103.0,1.0,4.0,1.0,1103,463,640,1.0,4.0,1.0,1103.0,1103,4.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/744f15be-aa41-4c47-a806-0c20d40ed4ce,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/744f15be-aa41-4c47-a806-0c20d40ed4ce,0,149,60,0,27,159,13,3,8,2,6,1,1,117,0,1,72,480
02,Tbilisi - 02 ვაკე,00.02.27,electronic,195 ბაგა-ბაღი,195 ბაგა-ბაღი,ბაგები სტუდქალაქი 5 კორპუსი,,False,False,41.71366794245802, 44.71524023313523,,proportional,2376,1009,1367,57,1354,,,16.0,0.8333333333333333,1369,555,814,1.0,16.0,1.0,1370.0,1369,16.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/2df6a2fb-937f-4e9a-9058-4e2b7db85432,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/2df6a2fb-937f-4e9a-9058-4e2b7db85432,3,256,117,7,41,164,14,1,13,1,3,1,3,205,2,5,79,439
02,Tbilisi - 02 ვაკე,00.02.28,electronic,N137-ე საჯარო სკოლა,N137-ე საჯარო სკოლა,წყნეთი. ი.გრიშაშვილის ქ. №1,,False,False,41.69792646221393, 44.70021181679557,,proportional,1536,694,842,57,1038,4043.0,0.8333333333333333,0.0,0.8333333333333333,1043,489,554,1.0,5.0,1.0,1043.0,1043,5.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/6a3cdc6c-588b-427a-825f-4073f9d5a288,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/6a3cdc6c-588b-427a-825f-4073f9d5a288,0,130,54,2,40,113,5,3,3,2,3,0,1,90,0,2,38,552
02,Tbilisi - 02 ვაკე,00.02.29,electronic,N114-ე საბავშვო ბაღი,N114-ე საბავშვო ბაღი,წყნეთი ქ. წამებულის № 1,,False,False,41.698909626697706, 44.70841402641312,,proportional,1025,472,553,57,734,741.0,1.0,4.0,0.8333333333333333,716,353,363,1.0,7.0,1.0,741.0,716,7.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d1c15625-7926-4aa1-b471-624218e58ec5,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/d1c15625-7926-4aa1-b471-624218e58ec5,1,90,38,4,40,61,2,7,7,2,2,1,1,49,0,0,22,407
02,Tbilisi - 02 ვაკე,00.02.30,electronic,118 საბავშვო ბაღი,118 საბავშვო ბაღი,წყნეთი მ. წყნეთელის და სოხუმის ქუჩის მიმდებარედ,,False,False,41.69168972948891, 44.69019278883934,,proportional,2475,1080,1395,57,1482,1500.0,0.8333333333333333,,,1500,657,843,1.0,17.0,1.0,1499.0,1500,17.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/72a668aa-8da9-4f01-82dc-ee595939e058,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/72a668aa-8da9-4f01-82dc-ee595939e058,3,251,122,5,24,143,12,8,8,2,1,1,0,206,3,1,70,622
02,Tbilisi - 02 ვაკე,00.02.31,electronic,N137-ე საჯარო სკოლა,N137-ე საჯარო სკოლა,წყნეთი. ი.გრიშაშვილის ქ № 1,,False,False,41.697921772245984, 44.70021722527008,,proportional,2069,953,1116,57,1363,5.0,1.0,13.0,0.8333333333333333,1349,635,714,1.0,16.0,1.0,1376.0,1349,16.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/253c83ea-97d3-4a1a-8d51-eb633e347e67,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/253c83ea-97d3-4a1a-8d51-eb633e347e67,5,168,80,4,49,137,15,0,6,1,4,0,1,150,1,4,51,687
02,Tbilisi - 02 ვაკე,00.02.32,electronic,ფიზიკის ინსტიტუტი,ფიზიკის ინსტიტუტი,თამარაშვილის ქ. 6,,False,False,41.72076577685811, 44.74481958912848,,proportional,2544,1155,1389,57,1698,1719.0,1.0,21.0,1.0,1719,749,970,1.0,21.0,1.0,1719.0,1719,21.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/0005c33b-a005-4021-8709-16f1ba701ba9,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/0005c33b-a005-4021-8709-16f1ba701ba9,2,342,111,8,30,249,8,2,7,0,2,2,2,230,0,8,114,581
02,Tbilisi - 02 ვაკე,00.02.33,electronic,სულხან-საბას უნივერსიტეტი,სულხან-საბას უნივერსიტეტი,კ.ქუთათელაძის ქ. 3 (იჯარა),,False,False,41.722744850519874, 44.74357276934622,,proportional,1409,598,811,57,1032,1040.0,1.0,8.0,1.0,1040,431,609,1.0,10.0,1.0,1040.0,1040,10.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/9ccb72a2-b7cb-4281-b075-fec4343922ae,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/9ccb72a2-b7cb-4281-b075-fec4343922ae,0,208,80,0,16,167,13,1,6,0,0,0,1,126,1,1,62,350
02,Tbilisi - 02 ვაკე,00.02.34,electronic,პროფკავშირების კულტ.ცენტრი,პროფკავშირების კულტ.ცენტრი,ვაჟა-ფშაველას გამზ. I შესახ. #1/43,,False,False,41.72627048503946, 44.74552541971207,,proportional,1409,581,828,57,962,0.0,0.8333333333333333,8.0,1.0,970,382,588,1.0,8.0,1.0,970.0,970,8.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/3b8468db-39c4-44b1-ae13-858e3c726579,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/3b8468db-39c4-44b1-ae13-858e3c726579,0,159,64,4,19,164,8,0,7,0,1,4,1,129,8,1,63,330
02,Tbilisi - 02 ვაკე,00.02.35,electronic,პროფკავშირების კულტ.ცენტრი,პროფკავშირების კულტ.ცენტრი,ვაჟა-ფშაველას გამზ. I შესახ. #1/43,,False,False,41.72627048503946, 44.74552541971207,,proportional,1329,562,767,57,924,930.0,1.0,6.0,1.0,930,385,545,1.0,6.0,1.0,930.0,930,6.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/0f035613-ef33-44cd-8655-2870999a68d7,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/0f035613-ef33-44cd-8655-2870999a68d7,1,181,66,1,31,127,11,0,8,3,1,0,1,113,0,5,62,313
02,Tbilisi - 02 ვაკე,00.02.36,electronic,ფიზიკა-მათემატიკის #199 სკოლა,ფიზიკა-მათემატიკის #199 სკოლა,ვაჟა-ფშაველას გამზ. #49,,False,False,41.72609732725968, 44.73878100514412,,proportional,1319,506,813,57,946,955.0,1.0,9.0,1.0,955,366,589,1.0,10.0,1.0,955.0,955,10.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/efa51118-e39d-42d5-a77a-6bce7c6d1a92,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/efa51118-e39d-42d5-a77a-6bce7c6d1a92,1,135,59,1,27,167,7,0,11,1,4,1,0,88,0,5,58,381
02,Tbilisi - 02 ვაკე,00.02.37,electronic,N151-ე საჯარო სკოლა,N151-ე საჯარო სკოლა,ვაჟა-ფშაველას გამზ.№ 61,,False,False,41.72559477370342, 44.73427192394258,,proportional,1600,645,955,57,1144,1152.0,1.0,7.0,1.0,1152,627,525,1.0,8.0,1.0,1152.0,1152,8.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/5a3ac508-7d08-45c9-859d-26d6a3f1073d,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/5a3ac508-7d08-45c9-859d-26d6a3f1073d,1,203,70,1,32,159,10,0,4,1,3,6,0,135,0,4,79,436
02,Tbilisi - 02 ვაკე,00.02.38,electronic,N83 ბაგა ბაღი,N83 ბაგა ბაღი,ვაჟა-ფშაველას გამზ. #49,,False,False,41.72584609751251, 44.7390478849411,,proportional,1269,490,779,57,858,865.0,0.8333333333333333,7.0,1.0,865,340,525,1.0,7.0,1.0,865.0,865,7.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/8666e711-ce1d-4199-bacc-22f7bff39bc2,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/8666e711-ce1d-4199-bacc-22f7bff39bc2,1,142,56,1,14,144,4,1,4,1,1,0,2,98,0,2,75,312
